,Personality,Title,Sentence,Context,sentiment
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid",We also urge that the United Nations should do everything in its power to maintain the unity it achieved when it adopted the Declaration on South Africa last December.,"Addressing apartheid's end, hope.",0.947423935
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid","We therefore hope that all Member States will continue to act in concert so as not to create any situation in which those who are opposed to change in our country find encouragement to resist change, because some countries would have destroyed the consensus that has been achieved.","Addressing apartheid's end, hope.",-0.807407379
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid","In this regard, we take this opportunity once more to call on the countries of the European community, which are holding a summit meeting in a few days' time, themselves to remain faithful to the purposes of the Declaration to whose elaboration they were party and for which they voted.","Addressing apartheid's end, hope.",0.996941864
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid","At the initiative of ANC, the process has begun which could lead to a just political settlement in our country.","Addressing apartheid's end, hope.",0.919217587
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid","At our well-known meeting in Cape Town, at the beginning of last month, we agreed with the South African Government on the removal of the obstacles to negotiations which are identified in the Declaration.","Addressing apartheid's end, hope.",0.997100174
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid","The process of implementing that agreement has started, but as this distinguished gathering knows, a lot still remains to be done before we can say that a climate conducive to negotiations has been created.","Addressing apartheid's end, hope.",-0.976152897
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid","We therefore still have some distance to travel before we undertake the further steps outlined in the Declaration, leading to negotiations for the adoption of a new, democratic constitution.","Addressing apartheid's end, hope.",-0.985227227
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid",The fact that a good beginning was made in Cape Town should not lead us to conclude that further progress is assured or that we will not have to confront major obstacles in future.,"Addressing apartheid's end, hope.",0.885341942
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid","In this regard, we would like to reiterate what we have said before, that we believe that President de Klerk and his colleagues in the leadership of the ruling party are people of integrity.","Addressing apartheid's end, hope.",0.983392894
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid",We are of the view that they will abide by decisions that are arrived at in the course of our discussions and negotiations.,"Addressing apartheid's end, hope.",0.996828735
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid","This, in itself, is an important victory of our common struggle because it is that struggle which has made the cost of maintaining the apartheid system too high and helped to convince the ruling group in our country that changes can no longer be resisted.","Addressing apartheid's end, hope.",0.999266207
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid","It is, however, also true that there are many among our white compatriots who are still committed to the maintenance of the evil system of white minority domination.","Addressing apartheid's end, hope.",0.996696234
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid",Some are opposed because of their ideological adherence to racism.,"Addressing apartheid's end, hope.",-0.973025918
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid",Others are resisting because they fear democratic majority rule.,"Addressing apartheid's end, hope.",-0.953609943
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid",Some of these are armed and are to be found within the army and the police.,"Addressing apartheid's end, hope.",0.968915164
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid","Outside of these State agencies, other whites are working at a feverish pace to establish paramilitary groups whose stated aim is the physical liquidation of ANC, its leadership and membership, as well as other persons or formations which these right-wing terrorists see as a threat to the continued existence of the system of white minority domination.","Addressing apartheid's end, hope.",-0.633290708
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid",We cannot afford to underestimate the threat that these defenders of a brutal and continuing reality pose to the whole process of working towards a just political settlement.,"Addressing apartheid's end, hope.",-0.935871124
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid",The ANC is determined to do everything in its power to ensure speedy movement forward towards the peaceful abolition of the apartheid system.,"Addressing apartheid's end, hope.",0.99724102
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid",To this end we are engaged in many initiatives within South Africa aimed at bringing into the process of negotiations all the people and the representative political formations of our country.,"Addressing apartheid's end, hope.",0.999309063
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid",We have to overcome the mistrust that exists on both sides and reinforce the understanding that the only victory we should all seek is the victory of the people as a whole and not the victory of one party over another.,"Addressing apartheid's end, hope.",0.985201776
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid",It is obvious that none of these processes can be easy.,"Addressing apartheid's end, hope.",-0.99970144
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid","We are, however, inspired by the experience of the people of Namibia and our comrades-in-arms of the South West Africa People's Organization (SWAPO), who also overcame the divisions and the mistrust generated by the apartheid system, carried out a peaceful political process within a relatively short period of time and are today a proud nation of independent people.","Addressing apartheid's end, hope.",0.999485731
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid",We take this opportunity to salute the representatives of the Namibian people who are present in this Hall and acknowledge the debt we owe them for the contribution they have made to our own liberation.,"Addressing apartheid's end, hope.",0.999654531
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid","We also salute the front-line States of southern Africa and the rest of our continent for their own enormous contribution to the struggle against apartheid, which has brought us to the point today when we can say that the victory of the struggle for a united, democratic and non-racial South Africa is within our grasp.","Addressing apartheid's end, hope.",0.999557078
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid",Tribute is also due to the non-aligned countries and Movement and the peoples of the rest of the world for their own sterling efforts in pursuit of the common cause.,"Addressing apartheid's end, hope.",0.999634027
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid",What we must once more urge is that all these forces should maintain their unity around the perspectives contained in the United Nations and Harare Declarations on South Africa.,"Addressing apartheid's end, hope.",0.972156465
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid",How fast we progress towards liberation will depend on how successful we are in our efforts to sustain that united resolve.,"Addressing apartheid's end, hope.",0.999457896
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid",This is for us a moving moment because we know that as we stand here we are among friends and people of conscience.,"Addressing apartheid's end, hope.",0.999800742
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid",We know this because we know what you did over the decades to secure my release and the release of other South African political prisoners from Pretoria's dungeons.,"Addressing apartheid's end, hope.",0.98628217
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid","We thank you most sincerely for this, especially because you have thus given us the opportunity to join hands with you in the search for a speedy solution to the enormous problems facing our country, our region and continent and humanity as a whole.","Addressing apartheid's end, hope.",0.99980408
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid","We know also that you harbour the hope that we will not relent or falter in the pursuit of that common vision which should result in the transformation of South Africa into a country of democracy, justice and peace.","Addressing apartheid's end, hope.",0.99549377
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid","Standing before the nations of the world, we make that commitment, strengthened by the knowledge that you will fight on side by side with us until victory is achieved.","Addressing apartheid's end, hope.",0.999703348
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid","We also take this opportunity to extend warm greetings to all others who fight for their liberation and their human rights, including the peoples of Palestine and Western Sahara.","Addressing apartheid's end, hope.",0.999644756
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid","We commend their struggles to you, convinced that we are all moved by the fact that freedom is indivisible, convinced that the denial of the rights of one diminishes the freedom of others.","Addressing apartheid's end, hope.",0.968108416
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid","We thank you for your kind invitation to us to address this gathering and for the opportunity it has given us to pay homage to you all: to the Secretary-General, to the President of the General Assembly, to the Special Committee against Apartheid and to the United Nations itself for the work that has been done to end the apartheid crime against humanity.","Addressing apartheid's end, hope.",0.999737799
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid",The distance we still have to travel is not long.,"Addressing apartheid's end, hope.",-0.926315725
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid",Let us travel it together.,"Addressing apartheid's end, hope.",0.999177754
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid","Let us, by our joint actions, vindicate the purposes for which this Organization was established and create a situation wherein its Charter and the Universal Declaration of Human Rights will become part of the body of law on which will be based the political and social order of a new South Africa.","Addressing apartheid's end, hope.",0.994883835
22-06-1990 00:00,Nelson Mandela,"
Deputy President of the African National Congress
to the 641st meeting of the Special Committee
Against Apartheid",Our common victory is assured.,"Addressing apartheid's end, hope.",0.999831319
22-06-1990 00:00,Nelson Mandela,Freedom and Justice,“Ladies and Gentlemen.,"Recognition, equality, educational partnership, hope.",0.99805814
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,This may very well be our last official visit to the United States before retiring from office next year.,"Recognition, equality, educational partnership, hope.",-0.623938084
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,There could not been a more moving start to the visit than one which included being honoured in this way by one of the great educational institutions of this nation and of the world.,"Recognition, equality, educational partnership, hope.",0.999068916
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,"I know that through this award you are not so much recognising any individual achievement, but are rather paying tribute to the struggles and achievements of the South African people as a whole.","Recognition, equality, educational partnership, hope.",0.998785555
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,"I humbly accept the award in that spirit, while at the same time wishing you to know that we are not unaware of nor unmoved by the great compliment you pay us by conferring this degree at a specially convened Convocation.","Recognition, equality, educational partnership, hope.",0.999475777
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,"To join George Washington and Winston Churchill as the other recipients of such an award conferred at a specially convened Convocation, is not only a singular honour.","Recognition, equality, educational partnership, hope.",0.999380469
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,"It also holds great symbolic significance: to the mind and to the future memory of this great American institution, the name of an African is now added to those two illustrious leaders of the Western world.","Recognition, equality, educational partnership, hope.",0.99982965
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,"If in these latter years of a life lived in pursuit of equality, we can at last look upon our own country as one in which citizens, regardless of race, gender or creed, share equal political rights and opportunities for development, we do so with great gratitude towards the millions upon millions all around the world who materially and morally supported our struggle for freedom and justice.","Recognition, equality, educational partnership, hope.",0.999740303
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,"Together with those freedom- and justice-loving citizens of the world, we do at the same time, however, note that at the end of this century – a century which humanity entered with such high hopes for progress – the world is still beset by great disparities between the rich and the poor, both within countries and between different parts of the world.","Recognition, equality, educational partnership, hope.",0.965593517
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,"If in individual life we all may reach that part of the long walk where the opportunity is granted to retire to some rest and tranquillity, for humanity the walk to freedom and equality seems, alas, still to be long one ahead.","Recognition, equality, educational partnership, hope.",0.967505872
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,"This august institution gains its standing and reputation also from the manner in which it has conducted, and continues to conduct, itself as an international presence.","Recognition, equality, educational partnership, hope.",0.999318242
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,"Wherever men and women of learning and thought gather, its name and work are known.","Recognition, equality, educational partnership, hope.",0.996867478
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,It embodies that spirit of universality which marks great universities.,"Recognition, equality, educational partnership, hope.",0.999802887
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,"To join the ranks of its alumni, is to be reminded of the oneness of our global world.","Recognition, equality, educational partnership, hope.",0.999696612
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,The greatest single challenge facing our globalised world is to combat and eradicate its disparities.,"Recognition, equality, educational partnership, hope.",0.996711612
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,"While in all parts of the world progress is being made in entrenching democratic forms of governance, we constantly need to remind ourselves that the freedoms which democracy brings will remain empty shells if they are not accompanied by real and tangible improvements in the material lives of the millions of ordinary citizens of those countries.","Recognition, equality, educational partnership, hope.",-0.992888749
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,"Where men and women and children go burdened with hunger, suffering from preventable diseases, languishing in ignorance and illiteracy, or finding themselves bereft of decent shelter, talk of democracy and freedom that does not recognise these material aspects, can ring hollow and erode confidence exactly in those values we seek to promote.","Recognition, equality, educational partnership, hope.",-0.994234025
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,Hence our universal obligation towards the building of a world in which there shall be greater equality amongst nations and amongst citizens of nations.,"Recognition, equality, educational partnership, hope.",0.988224149
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,"The disparity between the developed and developing world, between North and South, reflects itself also in the sphere of educational and intellectual resources.","Recognition, equality, educational partnership, hope.",0.997959614
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,"When in Africa we speak and dream of, and work for, a rebirth of that continent as a full participant in the affairs of the world in the next century, we are deeply conscious of how dependent that is on the mobilisation and strengthening of the continent’s resources of learning.","Recognition, equality, educational partnership, hope.",0.996957541
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,"The current world financial crisis also starkly reminds us that many of the concepts that guided our sense of how the world and its affairs are best ordered, have suddenly been shown to be wanting.","Recognition, equality, educational partnership, hope.",0.998984993
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,They are seen to have hidden real structural defects in the world economic system.,"Recognition, equality, educational partnership, hope.",-0.980432749
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,"The precepts of the economic theorists who could so confidently prescribe to all, now appear to have drawn much of their apparent intellectual validation from having been unchallenged by the day-to-day operations of a system that operated in the interests of the powerful.","Recognition, equality, educational partnership, hope.",-0.648850322
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,Not only does this crisis call for fundamental rethinking and reconceptualisation on the part of the theorists of the North.,"Recognition, equality, educational partnership, hope.",-0.929977894
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,"It more particularly and urgently emphasises the need for thinkers and intellectuals of the developing world to sharpen their skills and analyses, and for a genuine partnership between those of the North and the South in helping shape a world order that answers to the shared and common needs of all peoples, and not just the riches.","Recognition, equality, educational partnership, hope.",0.999336541
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,This university already has had a long partnership of learning and teaching with the South African people.,"Recognition, equality, educational partnership, hope.",0.995485842
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,There are many names that one could mention of persons now holding office in government or in institutions of civil society who spent time at Harvard or benefited from programmes conducted jointly with this institution.,"Recognition, equality, educational partnership, hope.",0.906538844
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,"For that, our fledgling democracy faced with enormous tasks of reconstruction and development owes your institution a great debt of gratitude.","Recognition, equality, educational partnership, hope.",0.999681711
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,"As South Africans play their role in helping to conceptualise and give content to the African Renaissance, we continue to draw upon the intellectual skills nurtured and honed here.","Recognition, equality, educational partnership, hope.",0.999742448
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,"The United States of America and democratic South Africa have in the course of these last four years built a relationship of mutual respect and co-operation, each country respecting the sovereignty of the other while co-operating as partners.","Recognition, equality, educational partnership, hope.",0.999720514
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,"As part of this relationship the scholars who had the benefit of studying here, returned better equipped to deal with the local challenges and problems as Africans.","Recognition, equality, educational partnership, hope.",-0.862203598
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,It is therefore a source of great encouragement and inspiration for us to learn about the “Emerging Africa” research project housed in the newly-created Centre for International Development at Harvard.,"Recognition, equality, educational partnership, hope.",0.99978596
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,"Its objective of undertaking an appraisal of Africa 92s economic, social and political history, as well as the problems facing the continent, is timely and to be greatly welcomed.","Recognition, equality, educational partnership, hope.",0.999865055
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,"That it will be doing this in collaboration with African research institutions and scholars, will serve to strengthen and build African intellectual capacity to take charge of its reconstruction and regeneration.","Recognition, equality, educational partnership, hope.",0.999450982
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,I am confident that it will also strengthen and build your own understanding of African reality and your capacity to analyse that reality as part of our shared world.,"Recognition, equality, educational partnership, hope.",0.99979049
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,"Mister President, we accept this great honour bestowed upon us today as a symbol of how South Africa and the United States, Africa and the West, the developing and the developed world, are reaching out and joining hands as partners in building a world order that equally benefits all the nations and people of the world.","Recognition, equality, educational partnership, hope.",0.999836683
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,For three hundred years this great institution has served its nation with distinction.,"Recognition, equality, educational partnership, hope.",0.999826849
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,"We enter the new millennium in the hope that the rich fruits of learning, science and technological progress will in this coming century truly be shared by all in this global village in which we live.","Recognition, equality, educational partnership, hope.",0.999801457
01-09-1998 00:00,Nelson Mandela,Freedom and Justice,We are confident that this institution of which we are now a proud member will play a leading role in achieving that.,"Recognition, equality, educational partnership, hope.",0.999838352
01-09-1998 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York",The United Nations has grown in the eleven years of its existence.,Addressing the United Nations.,0.999463022
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","This year, particularly, it has assumed an even more important position in world affairs than previously.",Addressing the United Nations.,0.999198854
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","Of course, even if the United Nations did not do anything wonderful, the mere fact of the United Nations itself has been of great significance to the world.",Addressing the United Nations.,0.999443591
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York",But recently the United Nations has shown that it can face problems courageously and deal with them with a view to their ultimate solution.,Addressing the United Nations.,0.996048987
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","Perhaps, of the many things that have happened in recent years, this is the most hopeful.",Addressing the United Nations.,0.999866128
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York",It may be that the United Nations decides something occasionally which is not agreeable to some of us.,Addressing the United Nations.,-0.999094725
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York",That is bound to happen.,Addressing the United Nations.,0.999146461
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","But the point is that it provides a forum like this, representing the world community, which can deal with the problems and, if not solve them all at once, can positively try to solve them and ultimately, I hope, succeed.",Addressing the United Nations.,0.999625444
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","In spite of the difficulties and the apparent conflicts, gradually the sense of a world community conferring together through its elected representatives is not only developing but seizing the minds of people all over the world.",Addressing the United Nations.,0.999028802
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York",That is a great event.,Addressing the United Nations.,0.999883294
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","I hope that, gradually, each representative here, while obviously not forgetting the interests of his country, will begin to think that he is something more than the representative of his country, that he represents, in a small measure perhaps, the world community.",Addressing the United Nations.,0.99724102
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","Quite apart from the problems which we have to face, an aspect which worries me often is the manner of facing these problems.",Addressing the United Nations.,0.980397344
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York",It is because of that that I welcome this development of a sense of facing the problems from the larger point of view of the world and of the principles which are laid down in the United Nations Charter which should gradually be translated into effect.,Addressing the United Nations.,0.999711692
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York",1 You will forgive me if I refer to something which has very powerfully influenced my own country.,Addressing the United Nations.,0.993483603
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","I represent a generation in my country which struggled for freedom, and in a particular way, under the guidance of Mahatma Gandhi.",Addressing the United Nations.,0.998828232
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","The one major lesson that Gandhiji impressed upon us, in season and out of season, was how to do things, apart from what we did.",Addressing the United Nations.,0.998162329
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","Objectives and ends we all have, but what is important is how to proceed in attaining an objective so as not to create a fresh problem in the attempt to solve one problem; never to deal even with the enemy in such a way as not to leave a door open for reconciliation, and for friendship.",Addressing the United Nations.,0.664831936
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","In this respect, our country and the United Kingdom did set a good example when we came to an agreement resulting in the independence and freedom of India, and resulting, further, in friendship between the two countries.",Addressing the United Nations.,0.999803841
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","It is rather a unique example that we who, for generations past, had come into conflict with each other, with resultant feelings of ill‐will and hostility, nevertheless‐having solved the problem of the independence of India‐could forget that past of hostility and be friends.",Addressing the United Nations.,0.997618854
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","Credit for this is due to both the parties, but, to some extent, is certainly due to the manner of approach that we had under the guidance of Gandhiji.",Addressing the United Nations.,0.996218026
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York",There were many occasions in India when there was tremendous anger and bitterness at something that had been done: our people may have been shot down or beaten down in the public streets.,Addressing the United Nations.,-0.979138196
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","But on no occasion, even when passions were excited, do I remember an Englishman being unable to walk unharmed through even a hostile crowd in India.",Addressing the United Nations.,-0.98405081
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York",That is rather remarkable.,Addressing the United Nations.,0.999871254
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York",I do not say that Indians are more peaceful or better than others.,Addressing the United Nations.,-0.968662858
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","They are as feeble specimens of humanity under stress and strain as any, but have had this repeated lesson driven into their heads.",Addressing the United Nations.,-0.992651165
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","Once or twice, when our people misbehaved, Gandhiji took a step which enraged us younger people at the time.",Addressing the United Nations.,-0.960452914
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York",He stopped the whole movement.,Addressing the United Nations.,-0.999484301
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","He said: ""You have misbehaved.",Addressing the United Nations.,-0.99348253
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","Stop it"".",Addressing the United Nations.,-0.999471843
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","I do feel that there is something in it, whether 2 dealing with national or international problems.",Addressing the United Nations.,0.610990644
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","Wars come, and whether wars have been good or bad may be argued.",Addressing the United Nations.,-0.997677386
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York",But after the war we often find that the problems that we have to face are more difficult than those before the war.,Addressing the United Nations.,-0.983815849
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","The problems have not been solved, even though victory has come.",Addressing the United Nations.,-0.997849107
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","The question, therefore, is to solve problems and not have perhaps even more difficult problems afterwards.",Addressing the United Nations.,0.860737801
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York",We cannot afford to take a short‐term view.,Addressing the United Nations.,-0.990292907
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York",We must look ahead.,Addressing the United Nations.,0.999783337
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","The only way to look ahead assuredly is for some kind of a world order, One World, to emerge.",Addressing the United Nations.,-0.860464334
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","If that is so, nothing should be done, even in the excitement of the moment, which comes in the way of the evolution of that order.",Addressing the United Nations.,-0.999461472
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","Nothing should be done which increases hostility, hatred and bitterness.",Addressing the United Nations.,-0.998975158
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York",There is plenty of hatred and bitterness in the world today.,Addressing the United Nations.,-0.950283408
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York",We all feel it.,Addressing the United Nations.,0.998914838
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","We cannot become angels, nevertheless our actions in a larger way as individuals and as nations might perhaps be so controlled, without giving up a single principle or opinion that we may hold, as not to make the path of reconciliation difficult.",Addressing the United Nations.,0.994248271
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","Recently we have had, apart from the normal major problems of the world, two developments, which have engaged the attention of this august Assembly.",Addressing the United Nations.,0.998170853
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","Whether it was in Egypt, or in Hungary, both were very important and very unfortunate happenings, yet perhaps, having an element of good in them too, not in the act itself but in the consequences.",Addressing the United Nations.,0.969931304
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York",Many things have emerged from these which personally I welcome.,Addressing the United Nations.,0.999731481
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","The one big thing that has emerged is that world opinion represented in the United Nations Assembly, and elsewhere, is today a strong enough factor not to tolerate what it considers wrong.",Addressing the United Nations.,0.995643497
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","That is a very important factors, which in future will probably deter or make more difficult any such aberrations from the path of rectitude by any nation.",Addressing the United Nations.,-0.940235674
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York","Every country, weak or strong, will have to think twice before it does something which enrages world opinion.",Addressing the United Nations.,-0.915734708
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York",That itself shows the development of some kind of a conscience for the world.Wars and other conflicts take place because essentially something happens in the minds of men.,Addressing the United Nations.,0.995124638
20-12-1956 00:00,Jawahar Lal Nehru,"United Nations
General Assembly, New York",In the constitution of UNESCO it is stated that wars begin in the minds of men.,Addressing the United Nations.,-0.675194144
